,dairy,eggs,meat_fish,nuts_pulses,grains_tubers,animal_source_foods,Primary_Religion,Population_2015,Travel_time_to_cities,Soil_suit_overall,Soil_suit_cereals,Soil_suit_pulses,Soil_suit_roots,ISO3C,Entity,Code,Year, (g/person/day),Travel_time_to_cities_group,Soil_suit_overall_group,dairy_group,eggs_group,meat_fish_group,nuts_pulses_group,grains_tubers_group
26437,0.444444444444445,0.0370370370370371,0.0370370370370371,0.185185185185185,0.962962962962963,0.5185185185185189,0,44454.84,7.76107,0.6170053000000001,3.693539,3.362886,4.559511,UGA,Uganda,UGA,2013.0,52.68,1,1,2,1,1,1,4
26438,0.0,0.0,0.0,0.0,0.5,0.0,0,113049.5,1.246397,5.215523,6.646088000000001,2.0,3.494525,KEN,Kenya,KEN,2013.0,61.84,1,3,1,1,1,1,3
26474,0.33333333333333304,0.33333333333333304,0.33333333333333304,1.0,1.6666666666666698,1.0,0,151532.7,24.759529999999998,7.988392,7.586939,7.373158,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,2,2,2,4,7
26475,0.4,0.2,0.2,0.5,1.1,0.8,0,1977.994,17.896160000000002,8.015908,8.425937,7.373158,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,5,2,1,1,3,5
26479,0.5294117647058829,0.0,0.0,0.352941176470589,0.882352941176471,0.5294117647058829,0,2269.861,17.486729999999998,5.966995,5.762672,4.933852,6.824358,UGA,Uganda,UGA,2013.0,52.68,1,3,3,1,1,2,4
26481,0.0,0.0,0.0,0.0,0.0,0.0,0,3599.857,19.78023,5.795317,7.672207000000001,2.0,3.9927010000000003,KEN,Kenya,KEN,2013.0,61.84,1,3,1,1,1,1,1
26482,1.0,0.0,0.0,0.0,1.0,1.0,0,14898.72,51.28763,1.087602,3.880965,2.0,3.494525,KEN,Kenya,KEN,2013.0,61.84,1,1,5,1,1,1,5
26483,0.0,0.0,0.0,0.0,0.5,0.0,0,22732.18,106.9336,3.534071,4.821447,2.0,3.494525,KEN,Kenya,KEN,2013.0,61.84,1,2,1,1,1,1,3
26516,0.444444444444444,0.222222222222222,0.33333333333333304,0.222222222222222,1.11111111111111,1.0,0,29490.24,22.957620000000002,7.757522,8.425937,7.373158,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,2,1,5
26523,0.0,0.0,0.0,0.0,1.0,0.0,0,2130.475,115.9483,6.40865,8.470728,2.0,4.490876,KEN,Kenya,KEN,2013.0,61.84,1,4,1,1,1,1,5
26536,0.349862258953168,0.14448051948051902,0.19001377410468304,0.208608815426997,0.7052243211334119,0.6843565525383709,0,42238.23,223.1744,6.589247,5.0,3.269172,6.9797910000000005,GAB,Gabon,GAB,2013.0,86.63,2,4,2,1,1,1,3
26543,0.3571428571428571,0.178571428571429,0.23214285714285698,0.375,1.01785714285714,0.767857142857143,0,76886.44,81.47955,7.895658,6.760700999999999,7.229067999999999,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,1,2,5
26544,1.0,0.42857142857142894,0.42857142857142894,0.28571428571428603,1.28571428571429,1.85714285714286,0,2962.6090000000004,60.983909999999995,7.953519,6.7076910000000005,7.229067999999999,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,5,2,2,2,6
26546,0.7272727272727271,0.45454545454545503,0.36363636363636404,0.45454545454545503,0.7272727272727271,1.54545454545455,0,1262.504,48.24183,7.840182,8.478947,7.373158,8.194591,UGA,Uganda,UGA,2013.0,52.68,1,4,3,2,2,2,3
26552,0.25,0.25,0.5,0.5,0.833333333333333,1.0,0,2293.886,25.97208,7.512925999999999,7.800139,6.909223,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,2,2,3,3,4
26555,0.75,0.0,0.25,0.0,1.75,1.0,0,871972.4,0.502918,6.2193510000000005,8.527052000000001,5.036396,5.99399,KEN,Kenya,KEN,2013.0,61.84,1,4,4,1,2,1,8
26557,0.33333333333333304,0.5,0.0,0.33333333333333304,1.0,0.666666666666667,0,255491.2,32.71232,6.1408,7.728532,2.053696,5.487226000000001,KEN,Kenya,KEN,2013.0,61.84,1,4,2,3,1,2,5
26574,0.14285714285714302,0.0,0.7142857142857142,0.7142857142857142,1.14285714285714,0.857142857142857,0,197.1575,53.26243,8.178158999999999,7.699919,7.373158,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,5,1,1,3,3,5
26575,0.14285714285714302,0.28571428571428603,0.0,0.42857142857142894,0.857142857142857,0.42857142857142894,0,283.0072,44.228840000000005,7.9506190000000005,7.433708,7.373158,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,1,2,1,2,4
26579,0.4,0.33333333333333304,0.33333333333333304,0.5333333333333329,1.46666666666667,1.06666666666667,0,84.54066999999999,12.02029,7.612302000000001,7.800139,6.909223,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,2,2,2,3,6
26604,0.32857142857142796,0.0714285714285714,0.17142857142857096,0.271428571428571,0.792857142857143,0.571428571428573,0,401.0268,22.76969,7.7458789999999995,7.646909,7.373158,8.348742,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,1,2,4
26605,0.7777777777777779,0.0,0.222222222222222,0.222222222222222,0.8888888888888891,1.0,0,158980.5,26.24928,7.637427000000001,7.646909,7.373158,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,4,1,1,1,4
26606,0.5,0.25,0.25,0.5,1.25,1.0,0,1232803.0,0.0,7.501691,7.646909,6.909223,8.348742,UGA,Uganda,UGA,2013.0,52.68,1,4,3,2,2,3,6
26610,0.2,0.3,0.4,0.7,1.3,0.9,0,21678.59,31.02582,7.394049000000001,7.747128999999999,6.909223,8.348742,UGA,Uganda,UGA,2013.0,52.68,1,4,1,2,2,3,6
26612,0.0,0.0,0.0,0.0,0.0,0.0,0,22291.62,13.01322,7.733898,8.373076,8.906033,5.261539,KEN,Kenya,KEN,2013.0,61.84,1,4,1,1,1,1,1
26613,0.0,0.0,0.0,0.0,0.666666666666667,0.0,0,8616.438,18.23945,5.429206,6.851824000000001,2.0,4.490876,KEN,Kenya,KEN,2013.0,61.84,1,3,1,1,1,1,3
26634,0.386435380115868,0.126415090468317,0.266363444585585,0.138799325301281,0.69692212458352,0.774875458866248,0,11.56745,474.0422,7.046735000000001,5.0,3.269172,7.9797910000000005,GAB,Gabon,GAB,2013.0,86.63,3,4,2,1,2,1,3
26641,0.0,0.0,0.2,0.4,0.4,0.2,0,17209.64,0.9869479999999999,5.364927,4.610254,4.933852,6.418998,UGA,Uganda,UGA,2013.0,52.68,1,3,1,1,1,2,2
26642,0.25,0.44642857142857106,0.25,0.8035714285714292,1.375,0.9464285714285708,0,17661.49,7.013056,6.3730709999999995,5.549472,5.746954,7.383869,UGA,Uganda,UGA,2013.0,52.68,1,4,2,2,2,4,6
26645,0.818181818181818,0.18181818181818202,0.545454545454545,0.18181818181818202,1.0,1.54545454545455,0,63415.22,23.51602,8.026234,7.067277000000001,7.229067999999999,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,5,4,1,3,1,5
26646,0.25,0.125,0.5,0.375,1.25,0.875,0,10819.88,39.529140000000005,7.940778999999999,6.49449,7.229067999999999,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,3,2,6
26647,0.5,0.5,0.25,0.5,1.25,1.25,0,4275.555,47.01894,8.091372999999999,7.220508000000001,7.373158,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,5,3,3,2,3,6
26648,1.0,0.0,0.0,0.2,0.4,1.0,0,2827.0159999999996,6.238983999999999,7.936203999999999,7.433708,7.373158,8.348742,UGA,Uganda,UGA,2013.0,52.68,1,4,5,1,1,1,2
26649,0.6923076923076921,0.23076923076923103,0.46153846153846206,0.384615384615385,0.8461538461538459,1.38461538461538,0,1954.793,17.192729999999997,7.48499,8.425937,7.373158,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,3,1,2,2,4
26652,1.0,0.166666666666666,0.166666666666666,0.166666666666666,1.3333333333333401,1.3333333333333401,0,98488.75,25.90051,6.857825,6.632346000000001,6.93288,4.759714,KEN,Kenya,KEN,2013.0,61.84,1,4,5,1,1,1,6
26653,0.0,0.0,0.0,0.0,0.0,0.0,0,34115.23,37.40736,7.294911,7.526831,7.919455999999999,5.010949,KEN,Kenya,KEN,2013.0,61.84,1,4,1,1,1,1,1
26690,0.272727272727273,0.0909090909090909,0.18181818181818202,0.545454545454545,1.45454545454545,0.545454545454545,0,75143.14,22.25075,6.4577,5.549472,5.746954,7.94338,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,1,3,6
26692,0.0,0.0,0.666666666666667,0.0,0.666666666666667,0.666666666666667,0,1419.72,64.65477,6.850149000000001,5.815682,6.415966,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,3,1,3
26693,0.8,0.4,0.6,0.8,1.2,1.8,0,17855.0,13.998510000000001,7.514417,5.815682,6.560055999999999,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,4,2,3,4,5
26694,0.3125,0.125,0.375,0.25,0.6875,0.8124999999999979,0,301920.1,0.0,7.456988000000001,6.807911,6.909223,8.348742,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,2,2,3
26695,0.34482758620689696,0.0344827586206896,0.206896551724138,0.137931034482759,0.793103448275862,0.586206896551724,0,622.2415,36.0481,0.2983395,1.0,0.8407216000000001,1.0,UGA,Uganda,UGA,2013.0,52.68,1,1,2,1,1,1,4
26696,0.0,0.0,0.36363636363636404,0.0909090909090909,0.9090909090909091,0.36363636363636404,0,217827.1,35.7697,7.555556,7.646909,6.909223,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,2,1,4
26697,0.0,0.0,0.375,0.125,1.125,0.375,0,5520.557,41.50445,7.692157000000001,7.646909,7.373158,8.348742,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,2,1,5
26699,0.25,0.0,0.4166666666666671,0.0833333333333333,0.666666666666667,0.666666666666667,0,6299.7390000000005,20.49129,7.962287,8.325716,7.373158,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,2,1,3
26700,0.0909090909090909,0.272727272727273,0.36363636363636404,0.272727272727273,0.818181818181819,0.7272727272727281,0,99379.44,6.227304,7.94347,8.425937,7.373158,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,1,2,2,2,4
26701,0.0,0.0,0.0,0.0,1.0,0.0,0,478148.0,0.0,7.826539,7.747128999999999,6.909223,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,1,1,5
26704,0.0,0.0,0.0,0.0,2.0,0.0,0,142.4137,44.09028,4.029636,4.9168970000000005,4.959728,4.748341,KEN,Kenya,KEN,2013.0,61.84,1,3,1,1,1,1,8
26705,1.0,0.0,1.0,1.0,2.0,2.0,0,1735.692,178.3794,5.890756,7.728532,2.0,4.490876,KEN,Kenya,KEN,2013.0,61.84,1,3,5,1,5,4,8
26727,0.26354617604617603,0.202164502164502,0.20449134199134197,0.119570707070707,0.7993506493506491,0.67020202020202,0,2052.245,16.191860000000002,6.236746,5.0,3.269172,6.631003999999999,GAB,Gabon,GAB,2013.0,86.63,1,4,2,1,1,1,4
26728,0.22990712990713,0.115399610136452,0.38191596415280604,0.110528360528361,0.744277708970691,0.727222704196388,0,113.6571,16.811429999999998,6.049925,5.0,3.269172,6.631003999999999,GAB,Gabon,GAB,2013.0,86.63,1,4,1,1,2,1,3
26731,0.0,0.0,0.28571428571428603,0.5714285714285711,0.857142857142857,0.28571428571428603,0,23266.1,71.60224000000001,0.0,2.8467700000000002,1.681443,2.035128,UGA,Uganda,UGA,2013.0,52.68,1,1,1,1,2,3,4
26732,0.3,0.3,0.3,0.2,0.6,0.9,0,7260.661999999999,53.215880000000006,0.0,2.89978,2.317088,2.035128,UGA,Uganda,UGA,2013.0,52.68,1,1,2,2,2,1,3
26735,0.0,0.125,0.125,0.375,0.75,0.25,0,5933.547,46.22607,6.484175,5.496462,5.746954,7.94338,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,1,2,4
26736,0.111111111111111,0.0,0.33333333333333304,0.222222222222222,0.555555555555556,0.444444444444444,0,13260.42,68.4971,6.707856,5.602482,6.415966,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,2,1,3
26737,0.7142857142857142,0.28571428571428603,0.28571428571428603,0.7142857142857142,1.0,1.28571428571429,0,3984.723,32.018879999999996,7.092097,5.815682,6.415966,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,3,2,2,3,5
26738,0.4,0.0,0.0,0.2,0.4,0.4,0,22.08202,7.227428,7.25374,5.815682,6.415966,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,1,1,2
26739,0.7352941176470591,0.264705882352941,0.3529411764705879,0.3725490196078429,0.990196078431372,1.3529411764705903,0,612712.8,0.0,7.701778999999999,6.44148,7.229067999999999,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,3,2,2,2,4
26740,0.583333333333333,0.166666666666667,0.33333333333333304,0.33333333333333304,1.0,1.08333333333333,0,702795.8,0.0,7.82528,6.44148,7.229067999999999,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,3,1,2,2,5
26741,0.5,0.166666666666667,0.33333333333333304,0.33333333333333304,1.0,1.0,0,260205.4,0.0,7.883811,6.44148,7.229067999999999,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,3,1,2,2,5
26742,0.5714285714285711,0.0714285714285714,0.14285714285714302,0.28571428571428603,0.7142857142857142,0.7857142857142858,0,13167.08,3.269698,7.887008,6.44148,7.229067999999999,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,3,1,1,2,3
26743,0.5,0.0,0.125,0.5,0.875,0.625,0,5159.643,13.53636,7.935683999999999,7.380698,6.909223,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,3,1,1,3,4
26744,0.5714285714285711,0.28571428571428603,0.42857142857142894,0.28571428571428603,0.857142857142857,1.28571428571429,0,89905.18,1.761034,6.371007,5.549472,5.283018,6.824358,UGA,Uganda,UGA,2013.0,52.68,1,4,3,2,2,2,4
26748,0.5,0.75,1.25,0.5,1.5,2.5,0,58786.21,41.9765,7.285342999999999,7.586939,6.909223,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,3,4,6,3,7
26756,0.22192118226601001,0.12068965517241399,0.294546258339362,0.18632746563781,0.6861942655046099,0.634858245203073,0,547.4151,29.997159999999997,6.7104490000000006,5.022058,3.8140339999999995,7.0,GAB,Gabon,GAB,2013.0,86.63,1,4,1,1,2,1,3
26761,0.366319444444444,0.275,0.0997474747474747,0.280997474747475,0.7740485209235209,0.7410669191919191,0,33.953920000000004,282.4019,6.5228410000000006,5.0,3.269172,6.9797910000000005,GAB,Gabon,GAB,2013.0,86.63,2,4,2,2,1,2,4
26770,0.17346938775510198,0.0,0.18367346938775503,0.5,1.1530612244898,0.3571428571428571,0,2875.77,110.4841,6.518916,5.549472,6.415966,7.94338,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,1,3,5
26771,0.18181818181818202,0.0,0.36363636363636404,0.36363636363636404,0.818181818181818,0.545454545454545,0,16028.38,128.4271,0.3021831,1.0,0.8407216000000001,1.0,UGA,Uganda,UGA,2013.0,52.68,1,1,1,1,2,2,4
26773,0.14285714285714302,0.28571428571428603,0.28571428571428603,0.28571428571428603,0.42857142857142894,0.7142857142857142,0,7209.599,38.7623,6.265269,5.236052,5.746954,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,1,2,2,2,2
26774,0.5365853658536579,0.17073170731707302,0.195121951219512,0.26829268292682895,0.682926829268293,0.902439024390244,0,142589.6,0.7594695,7.122289,5.815682,6.415966,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,3,1,1,2,3
26775,0.661172161172161,0.20512820512820498,0.24358974358974397,0.40384615384615397,0.8722527472527472,1.10989010989011,0,1236371.0,0.0,7.347135000000001,5.815682,7.0849779999999996,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,3,1,1,2,4
26776,0.631578947368421,0.289473684210526,0.23684210526315802,0.289473684210526,0.868421052631578,1.1578947368421102,0,875308.6,0.0,6.326701,5.4492519999999995,5.746954,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,3,2,1,2,4
26777,0.307692307692308,0.0,0.153846153846154,0.0769230769230769,0.8461538461538459,0.46153846153846206,0,724.5569,33.86906,6.519051,5.502262,5.746954,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,1,1,4
26778,0.2,0.2,0.2,0.6,1.0,0.6,0,986.7246,23.73763,7.055153,6.38847,6.560055999999999,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,1,3,5
26779,0.33333333333333304,0.0,0.222222222222222,0.111111111111111,0.8888888888888891,0.555555555555556,0,14129.77,29.07033,7.8008820000000005,7.167497999999999,6.765132,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,1,1,4
26780,0.0,0.0,0.5,0.375,1.375,0.5,0,11307.73,35.74791,6.589726,6.38847,6.09612,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,3,2,6
26781,0.545454545454545,0.0909090909090909,0.6363636363636359,0.0909090909090909,1.0,1.27272727272727,0,4224.843,81.88833000000001,0.2508536,1.0,0.8407216000000001,1.0,UGA,Uganda,UGA,2013.0,52.68,1,1,3,1,3,1,5
26782,0.16,0.08,0.12,0.12,0.6,0.36,0,3294.335,94.18106,0.315742,1.0,0.8407216000000001,1.0,UGA,Uganda,UGA,2013.0,52.68,1,1,1,1,1,1,3
26783,0.25,0.0,0.125,0.375,1.0,0.375,0,785.4432,78.5366,6.98222,7.433708,6.909223,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,1,2,5
26785,0.5,0.0,0.166666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0,13421.16,17.99842,7.616988,8.325716,6.909223,8.348742,UGA,Uganda,UGA,2013.0,52.68,1,4,3,1,1,1,3
26786,0.0,0.25,0.75,0.25,1.25,1.0,0,12422.09,66.42383000000001,7.229448,7.509573,8.906033,5.261539,KEN,Kenya,KEN,2013.0,61.84,1,4,1,2,4,2,6
26787,0.33333333333333304,0.0,0.0,0.33333333333333304,1.0,0.33333333333333304,0,208479.4,30.18266,7.170278,7.574555999999999,8.412024,5.261539,KEN,Kenya,KEN,2013.0,61.84,1,4,2,1,1,2,5
26789,0.0,0.0,0.0,0.0,2.0,0.0,0,776639.6,37.72269,6.552949,8.583377,2.0,5.487226000000001,KEN,Kenya,KEN,2013.0,61.84,1,4,1,1,1,1,8
26791,0.0,0.0,0.0,0.0,1.0,0.0,0,20668.39,59.80469,3.407582,4.97086,2.0,3.494525,KEN,Kenya,KEN,2013.0,61.84,1,2,1,1,1,1,5
26793,0.0,0.33333333333333304,0.0,0.666666666666667,2.0,0.33333333333333304,0,25013.25,35.13554,4.038849,5.7056059999999995,2.0,3.494525,KEN,Kenya,KEN,2013.0,61.84,1,3,1,2,1,3,8
26809,0.470157293686705,0.21151201739436998,0.324949560243678,0.178178684061037,0.720775303128244,1.0066188713247501,0,375.1805,249.7595,5.363605000000001,4.0,2.72431,6.348787000000001,GAB,Gabon,GAB,2013.0,86.63,2,3,2,1,2,1,3
26814,0.28571428571428603,0.28571428571428603,0.5714285714285711,0.7142857142857142,1.28571428571429,1.14285714285714,0,30021.72,84.06957,5.450407,4.823454,4.933852,6.418998,UGA,Uganda,UGA,2013.0,52.68,1,3,2,2,3,3,6
26817,0.5625,0.4375,0.3125,0.6875,1.0625,1.3125,0,7511.855,28.85258,6.752325999999999,5.602482,6.415966,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,3,2,2,3,5
26818,0.608695652173913,0.130434782608696,0.21739130434782603,0.47826086956521796,1.08695652173913,0.956521739130435,0,4810.748,17.48402,6.4043410000000005,5.549472,6.415966,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,3,1,1,2,5
26819,0.474164133738602,0.212765957446809,0.23404255319148898,0.23404255319148898,0.8085106382978721,0.9209726443769001,0,278934.8,0.0,6.198173000000001,4.823454,5.746954,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,1,1,4
26820,1.0,0.0,0.5,0.5,1.0,1.5,0,30402.46,2.781416,0.3199666,1.0,0.8407216000000001,1.0,UGA,Uganda,UGA,2013.0,52.68,1,1,5,1,3,3,5
26821,0.2,0.0,0.2,0.6,1.0,0.4,0,28100.59,39.88576,5.194007,6.44148,5.746954,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,3,1,1,1,3,5
26823,0.17647058823529396,0.11764705882352902,0.7058823529411771,0.23529411764705901,1.23529411764706,1.0,0,1368.5639999999999,89.11435,5.480561,6.175269999999999,5.746954,7.383869,UGA,Uganda,UGA,2013.0,52.68,1,3,1,1,3,1,5
26825,0.20588235294117702,0.0294117647058824,0.38235294117647106,0.264705882352941,1.0,0.617647058823529,0,12339.64,112.7172,2.1885060000000003,4.823454,4.120749,4.894615,UGA,Uganda,UGA,2013.0,52.68,1,2,1,1,2,2,5
26826,0.2,0.0,0.25,0.0,0.7,0.45,0,1103.734,113.1512,3.958457,5.815682,4.933852,5.859487000000001,UGA,Uganda,UGA,2013.0,52.68,1,2,1,1,2,1,3
26830,1.0,0.0,0.0,0.0,2.0,1.0,0,24051.75,1.759528,6.430282,8.527052000000001,2.0,5.487226000000001,KEN,Kenya,KEN,2013.0,61.84,1,4,5,1,1,1,8
26838,0.461538461538461,0.25641025641025605,0.58974358974359,0.35042735042734996,1.05982905982906,1.3076923076923102,0,257.1346,149.0005,1.058503,0.0,3.8140339999999995,0.0,GAB,Gabon,GAB,2013.0,86.63,1,1,2,2,3,2,5
26848,0.18181818181818202,0.18181818181818202,0.0909090909090909,0.272727272727273,0.6363636363636359,0.45454545454545503,0,147.1704,122.0826,6.705151,6.38847,5.746954,7.383869,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,1,2,3
26851,0.28571428571428603,0.28571428571428603,0.14285714285714302,0.5714285714285711,1.0,0.7142857142857142,0,346.3407,55.43598000000001,5.694788,4.663264,5.602863,7.383869,UGA,Uganda,UGA,2013.0,52.68,1,3,2,2,1,3,5
26852,0.5,0.166666666666667,0.166666666666667,0.33333333333333304,0.833333333333333,0.833333333333333,0,28043.11,26.07743,5.518991000000001,4.663264,4.933852,6.824358,UGA,Uganda,UGA,2013.0,52.68,1,3,3,1,1,2,4
26853,0.0,0.0,0.75,0.0,1.0,0.75,0,2598.31,48.67138,0.07970874,1.0,0.8407216000000001,1.0,UGA,Uganda,UGA,2013.0,52.68,1,1,1,1,4,1,5
26856,0.0,0.0,0.444444444444444,0.222222222222222,1.11111111111111,0.444444444444444,0,8492.796999999999,70.60457,0.0,1.0,0.8407216000000001,1.0,UGA,Uganda,UGA,2013.0,52.68,1,1,1,1,2,1,5
26858,0.666666666666667,0.33333333333333304,0.0,0.666666666666667,2.0,1.0,0,1076.131,157.3716,6.660742999999999,8.470728,2.053696,5.487226000000001,KEN,Kenya,KEN,2013.0,61.84,1,4,3,2,1,3,8
26861,1.5,0.0,0.0,0.0,2.0,1.5,1,3748.866,124.3602,3.7576410000000005,4.891099,4.959728,2.012221,KEN,Kenya,KEN,2013.0,61.84,1,2,7,1,1,1,8
26869,0.0,0.0,0.0,0.5,1.0,0.0,0,4917.835999999999,11.42244,4.977799,6.701891000000001,6.560055999999999,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,3,1,1,1,3,5
26873,0.545454545454545,0.272727272727273,0.0909090909090911,0.18181818181818202,0.6363636363636359,0.909090909090907,0,333323.4,0.2536286,2.4422189999999997,3.671036,3.3076470000000002,4.894615,UGA,Uganda,UGA,2013.0,52.68,1,2,3,2,1,1,3
26879,0.25,0.25,0.0,0.5,1.25,0.5,0,765.7086,26.03536,7.13801,7.488917999999999,7.919455999999999,4.759714,KEN,Kenya,KEN,2013.0,61.84,1,4,2,2,1,3,6
26882,0.0,0.0,0.0,0.0,1.0,0.0,0,79198.78,7.759506,6.519736,6.9139669999999995,6.93288,7.003005,KEN,Kenya,KEN,2013.0,61.84,1,4,1,1,1,1,5
26883,0.33333333333333304,0.0,0.33333333333333304,0.0,1.0,0.666666666666667,0,70301.84,24.526320000000002,6.049402,5.925758999999999,5.9463040000000005,6.003005,KEN,Kenya,KEN,2013.0,61.84,1,4,2,1,2,1,5
26886,0.0,0.0,0.0,0.0,0.0,0.0,0,11563.74,3.729978,5.203843,6.731725,2.0,3.9927010000000003,KEN,Kenya,KEN,2013.0,61.84,1,3,1,1,1,1,1
26892,0.268681318681319,0.18599882260596498,0.28432757718471996,0.082780612244898,0.6324829931972789,0.7390077184720041,0,55.20656999999999,171.9079,5.781498,5.0,2.72431,6.0,GAB,Gabon,GAB,2013.0,86.63,1,3,2,1,2,1,3
26894,0.48181818181818203,0.12121212121212101,0.303030303030303,0.0454545454545455,0.7090909090909091,0.9060606060606059,0,91.07445,280.7654,3.918943,4.0,2.179448,4.9797910000000005,GAB,Gabon,GAB,2013.0,86.63,2,2,2,1,2,1,3
26895,0.39069517439082707,0.174113547483113,0.35827575421148206,0.151469846578543,0.707378207803539,0.9230844760854229,0,749.0893,321.0806,3.628251,4.0,2.179448,4.9797910000000005,GAB,Gabon,GAB,2013.0,86.63,2,2,2,1,2,1,3
26898,0.833333333333333,0.33333333333333304,0.166666666666667,0.833333333333333,1.16666666666667,1.33333333333333,0,81012.36,75.52306999999999,4.419522,4.770444,4.933852,6.418998,UGA,Uganda,UGA,2013.0,52.68,1,3,4,2,1,4,5
26907,0.5,0.0,0.0,0.5,1.0,0.5,0,123197.8,5.994244,5.688125,6.557035000000001,6.93288,4.007299,KEN,Kenya,KEN,2013.0,61.84,1,3,3,1,1,3,5
26909,1.0,0.0,0.0,0.0,1.0,1.0,0,10103.5,40.277390000000004,6.210644,8.527052000000001,2.0,5.487226000000001,KEN,Kenya,KEN,2013.0,61.84,1,4,5,1,1,1,5
26919,0.33333333333333304,0.0,0.0,0.33333333333333304,0.33333333333333304,0.33333333333333304,0,28230.12,102.8756,2.562805,3.94699,3.8544410000000005,4.559511,UGA,Uganda,UGA,2013.0,52.68,1,2,2,1,1,2,2
26920,0.0,0.0,0.0,0.0,0.2,0.0,0,70965.75,51.02606,6.451137999999999,5.301821,6.415966,7.383869,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,1,1,1
26922,0.28571428571428603,0.0,0.0,0.14285714285714302,0.7142857142857142,0.28571428571428603,0,46.32973,280.0724,0.0,1.0,0.8407216000000001,1.0,UGA,Uganda,UGA,2013.0,52.68,2,1,2,1,1,1,3
26925,1.0,0.0,0.0,1.0,2.0,1.0,0,163355.6,0.0,5.9643239999999995,7.461848,7.919455999999999,4.760358999999999,KEN,Kenya,KEN,2013.0,61.84,1,3,5,1,1,4,8
26926,1.0,0.5,0.0,0.5,1.5,1.5,0,179503.3,28.26125,6.721867,7.595211,8.409566,4.509124,KEN,Kenya,KEN,2013.0,61.84,1,4,5,3,1,3,7
26927,1.5,0.0,0.5,0.5,1.5,2.0,0,26731.84,76.79588000000001,4.336755,5.76193,2.0,3.9927010000000003,KEN,Kenya,KEN,2013.0,61.84,1,3,7,1,3,3,7
